office,email,emails_all,phone,phones_all,address,region,department,city,url,source,date_scraping
Office notarial ROBIN Axel à LYON (69003) | 123 cours Albert Thomas,etude@69047.notaires.fr,etude@69047.notaires.fr,0449232420,0449232420,Bureau principal 123 cours Albert Thomas 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/robin-axel,notaires.fr,2026-06-19 13:27:03
"Office notarial ROCHELOIS LYON, SELAS à LYON (69003) | 10-12 boulevard Marius Vivier Merle",contact@rocheloislyon.notaires.fr,contact@rocheloislyon.notaires.fr,0487658201,0487658201,Bureau principal 10-12 boulevard Marius Vivier Merle 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/rochelois-lyon-selas,notaires.fr,2026-06-19 13:27:05
"Office notarial ROSTAING-MUSSIO et associée, SELARL à LYON (69003) | 40 Rue Antoine Charial",corine.mussio@notaires.fr,corine.mussio@notaires.fr,0472459539,0472459539,Bureau principal 40 Rue Antoine Charial 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/rostaing-mussio-et-associee-selarl-0,notaires.fr,2026-06-19 13:27:07
Office notarial RUCHON Edouard à LYON (69005) | 60 avenue du Point du Jour,edouard.ruchon@notaires.fr,edouard.ruchon@notaires.fr,0472544808,0472544808,Bureau principal 60 avenue du Point du Jour 69005 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/ruchon-edouard,notaires.fr,2026-06-19 13:27:09
"Office notarial S2R NOTAIRES CONSEILS, SELARL à LYON (69006) | 50 boulevard des Belges",simon.reboul@69225.notaires.fr,simon.reboul@69225.notaires.fr,0437479982,0437479982,Bureau principal 50 boulevard des Belges 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/s2r-notaires-conseils-selarl,notaires.fr,2026-06-19 13:27:11
Office notarial SALAGNAT Frédéric à CHASSIEU (69680) | 56 route de Genas,salagnat@notaires.fr,salagnat@notaires.fr,0472797470,0472797470,Bureau principal 56 route de Genas 69680 CHASSIEU France,Auvergne-Rhône-Alpes,Rhône,Chassieu,https://www.notaires.fr/fr/office/salagnat-frederic,notaires.fr,2026-06-19 13:27:12
"Office notarial COLOMB - CERON - BOULESTEIX, SELARL à SAINT-GENIS-LAVAL (69230) | 31 rue Charles Luizet",etude.69054@notaires.fr,etude.69054@notaires.fr,0478560150,0478560150,Bureau principal 31 rue Charles Luizet 69230 SAINT-GENIS-LAVAL France,Auvergne-Rhône-Alpes,Rhône,Saint-Genis-Laval,https://www.notaires.fr/fr/office/colomb-ceron-boulesteix-selarl,notaires.fr,2026-06-19 13:24:18
Office notarial COMPAGNON et associée à VÉNISSIEUX (69200) | 52 rue Professeur Roux,etude.69070@notaires.fr,etude.69070@notaires.fr,0478008634,0478008634,Bureau principal 52 rue Professeur Roux 69200 VÉNISSIEUX France,Auvergne-Rhône-Alpes,Rhône,Venissieux,https://www.notaires.fr/fr/office/compagnon-et-associee,notaires.fr,2026-06-19 13:24:20
"Office notarial COURBON, ODIN, SELARL à LYON (69006) | 23 quai Général Sarrail",courbon-odin@69109.notaires.fr,courbon-odin@69109.notaires.fr,0478521524,0478521524,Bureau principal 23 quai Général Sarrail 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/courbon-odin-selarl,notaires.fr,2026-06-19 13:24:21
"Office notarial COUVERT et associés, SARL à BELLEVILLE (69220) | 8 PLACE DE L EGLISE",officebelleville.69087@notaires.fr,officebelleville.69087@notaires.fr,0474660363,0474660363,Bureau principal 8 PLACE DE L EGLISE 69220 BELLEVILLE France,Auvergne-Rhône-Alpes,Rhône,Belleville,https://www.notaires.fr/fr/office/couvert-et-associes-sarl,notaires.fr,2026-06-19 13:24:23
Office notarial CURUNET-PARRAMON Virginie à CHARBONNIÈRES-LES-BAINS (69260) | 104 Route de Paris,virginie.curunet-parramon@69176.notaires.fr,virginie.curunet-parramon@69176.notaires.fr,0478662060,0478662060,Bureau principal 104 Route de Paris 69260 CHARBONNIÈRES-LES-BAINS France,Auvergne-Rhône-Alpes,Rhône,Charbonnières-Les-Bains,https://www.notaires.fr/fr/office/curunet-parramon-virginie,notaires.fr,2026-06-19 13:24:25
Office notarial DAUVISIS Michel à SAINT-SYMPHORIEN-D'OZON (69360) | 11 avenue Burago Di Molgora,etude.dauvisis@69116.notaires.fr,etude.dauvisis@69116.notaires.fr,0478027493,0478027493,Bureau principal 11 avenue Burago Di Molgora 69360 SAINT-SYMPHORIEN-D'OZON France,Auvergne-Rhône-Alpes,Rhône,Saint-Symphorien-D'ozon,https://www.notaires.fr/fr/office/dauvisis-michel,notaires.fr,2026-06-19 13:24:27
Office notarial DOUZON Denis à LYON (69007) | 55 AVENUE JEAN JAURES,denis.douzon@notaires.fr,denis.douzon@notaires.fr,0478967800,0478967800,Bureau principal 55 AVENUE JEAN JAURES 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/douzon-denis,notaires.fr,2026-06-19 13:24:29
Office notarial DUCAROUGE Nathalie à DARDILLY (69570) | 6 AVENUE DE VERDUN,nathalie.ducarouge@notaires.fr,nathalie.ducarouge@notaires.fr,0474019806,0474019806,Bureau principal 6 AVENUE DE VERDUN 69570 DARDILLY France,Auvergne-Rhône-Alpes,Rhône,Dardilly,https://www.notaires.fr/fr/office/ducarouge-nathalie,notaires.fr,2026-06-19 13:24:30
"Office notarial ENTRELIGNE NOTAIRES, SELAS à BRON (69500) | 200 avenue Franklin Roosevelt",entreligne@notaires.fr,entreligne@notaires.fr,0478267302,0478267302,Bureau principal 200 avenue Franklin Roosevelt 69500 BRON France,Auvergne-Rhône-Alpes,Rhône,Bron,https://www.notaires.fr/fr/office/entreligne-notaires-selas,notaires.fr,2026-06-19 13:24:32
"Office notarial ENVO’L - NOTAIRES ASSOCIES, SELARL à VAL D'OINGT - LE BOIS D OINGT (69620) | 208 RUE DE LA PETITE GARE",etude69094.leboisdoingt@notaires.fr,etude69094.leboisdoingt@notaires.fr,0474716010,0474716010,Bureau principal 208 RUE DE LA PETITE GARE 69620 VAL D'OINGT - LE BOIS D OINGT France,Auvergne-Rhône-Alpes,Rhône,Val D'oingt - Le Bois D Oingt,https://www.notaires.fr/fr/office/envol-notaires-associes-selarl,notaires.fr,2026-06-19 13:24:34
"Office notarial EST’ACT NOTAIRES, SELARL à BRON (69500) | 150 Rue de la pagère",estact@notaires.fr,estact@notaires.fr,0437268262,0437268262,Bureau principal 150 Rue de la pagère 69500 BRON France,Auvergne-Rhône-Alpes,Rhône,Bron,https://www.notaires.fr/fr/office/estact-notaires-selarl,notaires.fr,2026-06-19 13:24:36
"Office notarial EUNOMIA, SELAS à LYON (69001) | 3 rue de la République",eunomia@eunomia.notaires.fr,eunomia@eunomia.notaires.fr,0428297940,0428297940,Bureau principal 3 rue de la République 69001 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/eunomia-selas,notaires.fr,2026-06-19 13:24:37
Office notarial FALCOZ et associés à LYON (69006) | 63 rue Duquesne,,,0478936618,0478936618,Bureau principal 63 rue Duquesne 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/falcoz-et-associes,notaires.fr,2026-06-19 13:24:39
Office notarial FAURÉ Laurent à MEYZIEU (69330) | 4 place Burignat,laurent.faure@notaires.fr,laurent.faure@notaires.fr,0428297797,0428297797,Bureau principal 4 place Burignat 69330 MEYZIEU France,Auvergne-Rhône-Alpes,Rhône,Meyzieu,https://www.notaires.fr/fr/office/faure-laurent,notaires.fr,2026-06-19 13:24:40
"Office notarial GAILLOT et associée, SELARL à SAINT-GEORGES-DE-RENEINS (69830) | 140 boulevard Emile Guyot",gaillot.viana@69091.notaires.fr,gaillot.viana@69091.notaires.fr,0474676748,0474676748,Bureau principal 140 boulevard Emile Guyot 69830 SAINT-GEORGES-DE-RENEINS France,Auvergne-Rhône-Alpes,Rhône,Saint-Georges-De-Reneins,https://www.notaires.fr/fr/office/gaillot-et-associee-selarl,notaires.fr,2026-06-19 13:24:42
"Office notarial GALILEE, SELARL à MARCY-L'ÉTOILE (69280) | 1163 Avenue Marcel Mérieux",office@galilee.notaires.fr,office@galilee.notaires.fr,0428297868,0428297868,Bureau principal 1163 Avenue Marcel Mérieux 69280 MARCY-L'ÉTOILE France,Auvergne-Rhône-Alpes,Rhône,Marcy-L'étoile,https://www.notaires.fr/fr/office/galilee-selarl,notaires.fr,2026-06-19 13:24:43
Office notarial GARCIN et associée à LYON (69002) | 12 quai Saint-Antoine,garcin.illuminati@notaires.fr,garcin.illuminati@notaires.fr,0478429898,0478429898,Bureau principal 12 quai Saint-Antoine 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/garcin-et-associee,notaires.fr,2026-06-19 13:24:45
"Office notarial GAZQUEZ, SELARL à LYON (69006) | 18 rue de Créqui",matthieu.gazquez@notaires.fr,matthieu.gazquez@notaires.fr,0428292918,0428292918,Bureau principal 18 rue de Créqui 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/gazquez-selarl,notaires.fr,2026-06-19 13:24:47
"Office notarial GERIN - EPELY, notaire associée, SELURL à ÉCULLY (69130) | 16 AVENUE DU DOCTEUR TERVER",christelle.gerin-epely@notaires.fr,christelle.gerin-epely@notaires.fr,0472859951,0472859951,Bureau principal 16 AVENUE DU DOCTEUR TERVER 69130 ÉCULLY France,Auvergne-Rhône-Alpes,Rhône,Ecully,https://www.notaires.fr/fr/office/gerin-epely-notaire-associee-selurl,notaires.fr,2026-06-19 13:24:48
Office notarial GHO Lorena à LYON (69004) | 17 rue d' Austerlitz,lorena.gho@notaires.fr,lorena.gho@notaires.fr,0481650298,0481650298,Bureau principal 17 rue d' Austerlitz 69004 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/gho-lorena,notaires.fr,2026-06-19 13:24:50
"Office notarial GIDON, RICHARD, PALAZZOLO, SELARL à CHASSELAY (69380) | 315 chemin du Cuchet",etude69043.chasselay@notaires.fr,etude69043.chasselay@notaires.fr,0478476518,0478476518,Bureau principal 315 chemin du Cuchet 69380 CHASSELAY France,Auvergne-Rhône-Alpes,Rhône,Chasselay,https://www.notaires.fr/fr/office/gidon-richard-palazzolo-selarl,notaires.fr,2026-06-19 13:24:52
"Office notarial GINON & ASSOCIÉS, SAS à LYON (69002) | 7 rue Antoine de Saint Exupéry",ginon.associes@ginon.notaires.fr,ginon.associes@ginon.notaires.fr,0478426775,0478426775,Bureau principal 7 rue Antoine de Saint Exupéry 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/ginon-associes-sas,notaires.fr,2026-06-19 13:24:54
"Office notarial GINON & ASSOCIÉS, SAS à LYON (69002) | 7 rue Antoine de Saint Exupéry",ginon.associes@ginon.notaires.fr,ginon.associes@ginon.notaires.fr,0478281606,0478281606,Bureau principal 7 rue Antoine de Saint Exupéry 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/ginon-associes-sas-0,notaires.fr,2026-06-19 13:24:55
Office notarial GOBET Nelly à SAIN-BEL (69210) | 30 quai de la Brévenne,nelly.gobet@notaires.fr,nelly.gobet@notaires.fr,0428384030,0428384030,Bureau principal 30 quai de la Brévenne 69210 SAIN-BEL France,Auvergne-Rhône-Alpes,Rhône,Sain-Bel,https://www.notaires.fr/fr/office/gobet-nelly,notaires.fr,2026-06-19 13:24:57
Office notarial GODARD Maud à LYON (69007) | 42 rue de l'Université,maud.godard@notaires.fr,maud.godard@notaires.fr,0428299440,0428299440,Bureau principal 42 rue de l'Université 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/godard-maud,notaires.fr,2026-06-19 13:24:59
Office notarial GODEMEL et associés à MORNANT (69440) | 9 avenue de Verdun,glcd.mornant@notaires.fr,glcd.mornant@notaires.fr,0478441255,0478441255,Bureau principal 9 avenue de Verdun 69440 MORNANT France,Auvergne-Rhône-Alpes,Rhône,Mornant,https://www.notaires.fr/fr/office/godemel-et-associes,notaires.fr,2026-06-19 13:25:01
Office notarial GOLLY François à OULLINS-PIERRE-BÉNITE - OULLINS (69600) | 5 rue Pierre Semard,office.69097@notaires.fr,office.69097@notaires.fr,0481922628,0481922628,Bureau principal 5 rue Pierre Semard 69600 OULLINS-PIERRE-BÉNITE - OULLINS France,Auvergne-Rhône-Alpes,Rhône,Oullins-Pierre-Bénite - Oullins,https://www.notaires.fr/fr/office/golly-francois,notaires.fr,2026-06-19 13:25:02
Office notarial GOUTILLE Pierre à LYON (69008) | 13 place du 11 novembre 1918,pierre.goutille@notaires.fr,pierre.goutille@notaires.fr,0478426793,0478426793,Bureau principal 13 place du 11 novembre 1918 69008 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/goutille-pierre,notaires.fr,2026-06-19 13:25:04
"Office notarial GUERIN Claudie à TASSIN-LA-DEMI-LUNE (69160) | 14, B Chemin du Professeur Depéret",claudie.guerin@notaires.fr,claudie.guerin@notaires.fr,0472196342,0472196342,"Bureau principal 14, B Chemin du Professeur Depéret 69160 TASSIN-LA-DEMI-LUNE France",Auvergne-Rhône-Alpes,Rhône,Tassin-La-Demi-Lune,https://www.notaires.fr/fr/office/guerin-claudie,notaires.fr,2026-06-19 13:25:06
Office notarial GUIGNOT Anthony à CORBAS (69960) | 5 rue du Mont Blanc,anthony.guignot@notaires.fr,anthony.guignot@notaires.fr,04.72.59.18.24,04.72.59.18.24,Bureau principal 5 rue du Mont Blanc 69960 CORBAS France,Auvergne-Rhône-Alpes,Rhône,Corbas,https://www.notaires.fr/fr/office/guignot-anthony,notaires.fr,2026-06-19 13:25:08
"Office notarial HAMPARSOUMIAN et CAZARIAN, SELARL à LYON (69002) | 6 rue Emile Zola",sevane.cazarian@notaires.fr,sevane.cazarian@notaires.fr,0478389273,0478389273,Bureau principal 6 rue Emile Zola 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/hamparsoumian-et-cazarian-selarl,notaires.fr,2026-06-19 13:25:10
Office notarial HAMPARSOUMIAN Magalie à SAINT-DIDIER-AU-MONT-D'OR (69370) | 113 rue de Saint Cyr,m.hamparsoumian@notaires.fr,m.hamparsoumian@notaires.fr,0472091288,0472091288,Bureau principal 113 rue de Saint Cyr 69370 SAINT-DIDIER-AU-MONT-D'OR France,Auvergne-Rhône-Alpes,Rhône,Saint-Didier-Au-Mont-D'or,https://www.notaires.fr/fr/office/hamparsoumian-magalie,notaires.fr,2026-06-19 13:25:12
"Office notarial HEITZ-ESCUDIER et associée, SELAS à LYON (69006) | 20 Avenue du Maréchal Foch",office.lyon.foch.69175@notaires.fr,office.lyon.foch.69175@notaires.fr,0437482555,0437482555,Bureau principal 20 Avenue du Maréchal Foch 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/heitz-escudier-et-associee-selas,notaires.fr,2026-06-19 13:25:13
Office notarial HEYMONET Diane à LYON (69003) | 38 cours Eugénie,etude.heymonet@notaires.fr,etude.heymonet@notaires.fr,0437560711,0437560711,Bureau principal 38 cours Eugénie 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/heymonet-diane,notaires.fr,2026-06-19 13:25:15
"Office notarial Homnia notaires, SAS à VILLEURBANNE (69100) | 1 place Charles Hernu",homnia.69069@notaires.fr,homnia.69069@notaires.fr,0472114787,0472114787,Bureau principal 1 place Charles Hernu 69100 VILLEURBANNE France,Auvergne-Rhône-Alpes,Rhône,Villeurbanne,https://www.notaires.fr/fr/office/homnia-notaires-sas,notaires.fr,2026-06-19 13:25:17
"Office notarial Homnia notaires, SAS à LYON (69002) | 2 rue Childebert",elodie.coche@notaires.fr,elodie.coche@notaires.fr,0478925695,0478925695,Bureau principal 2 rue Childebert 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/homnia-notaires-sas-0,notaires.fr,2026-06-19 13:25:19
"Office notarial INGAB NOTAIRE, SELARL à LYON (69003) | 95 rue Molière",s.guilbert@notaires.fr,s.guilbert@notaires.fr,0428013998,0428013998,Bureau principal 95 rue Molière 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/ingab-notaire-selarl,notaires.fr,2026-06-19 13:25:21
"Office notarial JACOB – CARTIER, notaires, SELARL à LYON (69001) | 1 rue Puits Gaillot",scp.guinandetassocies@notaires.fr,scp.guinandetassocies@notaires.fr,0478286299,0478286299,Bureau principal 1 rue Puits Gaillot 69001 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/jacob-cartier-notaires-selarl,notaires.fr,2026-06-19 13:25:22
"Office notarial Julie SCHLÄPPI, SELURL à SAINT-DIDIER-AU-MONT-D'OR (69370) | 44 avenue de la République",julie.schlappi@notaires.fr,julie.schlappi@notaires.fr,0662910631,0662910631,Bureau principal 44 avenue de la République 69370 SAINT-DIDIER-AU-MONT-D'OR France,Auvergne-Rhône-Alpes,Rhône,Saint-Didier-Au-Mont-D'or,https://www.notaires.fr/fr/office/julie-schlappi-selurl,notaires.fr,2026-06-19 13:25:24
"Office notarial KAEUFLING NOTAIRES, SARL à SAINT-PRIEST (69800) | 12 Bd François Reymond",kaeufling@notaires.fr,kaeufling@notaires.fr,0478201103,0478201103,Bureau principal 12 Bd François Reymond 69800 SAINT-PRIEST France,Auvergne-Rhône-Alpes,Rhône,Saint-Priest,https://www.notaires.fr/fr/office/kaeufling-notaires-sarl,notaires.fr,2026-06-19 13:25:26
Office notarial KINTZIG et associé à SAINT-LAURENT-DE-MURE (69720) | 77 avenue Jean Moulin,contact@kintzig.notaires.fr,contact@kintzig.notaires.fr,0472486363,0472486363,Bureau principal 77 avenue Jean Moulin 69720 SAINT-LAURENT-DE-MURE France,Auvergne-Rhône-Alpes,Rhône,Saint-Laurent-De-Mure,https://www.notaires.fr/fr/office/kintzig-et-associe,notaires.fr,2026-06-19 13:25:28
Office notarial KLEPPING Julien à LYON (69007) | 23 rue Crépet,contact.69288@notaires.fr,contact.69288@notaires.fr,0465848565,0465848565,Bureau principal 23 rue Crépet 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/klepping-julien,notaires.fr,2026-06-19 13:25:29
"Office notarial KLIF Notaire, SELAS à associé unique à LYON (69006) | 49 cours Vitton",melanie.klif@notaires.fr,melanie.klif@notaires.fr,0478174702,0478174702,Bureau principal 49 cours Vitton 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/klif-notaire-selas-associe-unique,notaires.fr,2026-06-19 13:25:31
"Office notarial KONSTELL, SELARL à LYON (69002) | 4 rue de la Charité",camille.michaud@notaires.fr,camille.michaud@notaires.fr,0472775340,0472775340,Bureau principal 4 rue de la Charité 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/konstell-selarl,notaires.fr,2026-06-19 13:25:32
Office notarial LAGREVOL Edouard à LIMONEST (69760) | 4 Place du Griffon,edouard.lagrevol@notaires.fr,edouard.lagrevol@notaires.fr,0451262403,0451262403,Bureau principal 4 Place du Griffon 69760 LIMONEST France,Auvergne-Rhône-Alpes,Rhône,Limonest,https://www.notaires.fr/fr/office/lagrevol-edouard,notaires.fr,2026-06-19 13:25:34
Office notarial LAITHIER Céline à LYON (69002) | 41 rue de la Bourse,celine.laithier@notaires.fr,celine.laithier@notaires.fr,0478921000,0478921000,Bureau principal 41 rue de la Bourse 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/laithier-celine,notaires.fr,2026-06-19 13:25:36
Office notarial LAMAMRA Terec à NEUVILLE-SUR-SAÔNE (69250) | 11 Avenue Carnot,terec.lamamra@lamamra.notaires.fr,terec.lamamra@lamamra.notaires.fr,0469470098,0469470098,Bureau principal 11 Avenue Carnot 69250 NEUVILLE-SUR-SAÔNE France,Auvergne-Rhône-Alpes,Rhône,Neuville-Sur-Saône,https://www.notaires.fr/fr/office/lamamra-terec,notaires.fr,2026-06-19 13:25:37
Office notarial LAMOTHE Damien à LYON (69007) | 193 rue Marcel Mérieux,damien.lamothe@notaires.fr,damien.lamothe@notaires.fr,0481912650,0481912650,Bureau principal 193 rue Marcel Mérieux 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/lamothe-damien,notaires.fr,2026-06-19 13:25:39
"Office notarial LANGARD-NOTAIRE, SELARL à LYON (69008) | 11, rue Berchet",jean-baptiste.langard@notaires.fr,jean-baptiste.langard@notaires.fr,0437905470,0437905470,"Bureau principal 11, rue Berchet 69008 LYON France",Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/langard-notaire-selarl,notaires.fr,2026-06-19 13:25:41
"Office notarial LAUTREY et associée, SELARL à VINDRY-SUR-TURDINE - PONTCHARRA SUR TURDINE (69490) | 4 allée Henri Dunant",julie.lautrey@notaires.fr,julie.lautrey@notaires.fr,0474056119,0474056119,Bureau principal 4 allée Henri Dunant 69490 VINDRY-SUR-TURDINE - PONTCHARRA SUR TURDINE France,Auvergne-Rhône-Alpes,Rhône,Vindry-Sur-Turdine - Pontcharra Sur Turdine,https://www.notaires.fr/fr/office/lautrey-et-associee-selarl,notaires.fr,2026-06-19 13:25:43
Office notarial ABEL Elsa à LYON (69002) | 3 cours Charlemagne,elsa.abel@notaires.fr,elsa.abel@notaires.fr,0485680144,0485680144,Bureau principal 3 cours Charlemagne 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/abel-elsa,notaires.fr,2026-06-19 13:22:44
"Office notarial ACTANOT, SELARL à SÉRÉZIN-DU-RHÔNE (69360) | 1 Route Départementale 312",actanot.69119@notaires.fr,actanot.69119@notaires.fr,0472246206,0472246206,Bureau principal 1 Route Départementale 312 69360 SÉRÉZIN-DU-RHÔNE France,Auvergne-Rhône-Alpes,Rhône,Sérézin-Du-Rhône,https://www.notaires.fr/fr/office/actanot-selarl,notaires.fr,2026-06-19 13:22:46
Office notarial ACTES@VAULX; SELARL à VAULX-EN-VELIN (69120) | 2 rue Lounès Matoub,actesavaulx@notaires.fr,actesavaulx@notaires.fr,0478799224,0478799224,Bureau principal 2 rue Lounès Matoub 69120 VAULX-EN-VELIN France,Auvergne-Rhône-Alpes,Rhône,Vaulx-En-Velin,https://www.notaires.fr/fr/office/actesvaulx-selarl,notaires.fr,2026-06-19 13:22:48
Office notarial ADAMO Emilie à COMMUNAY (69360) | 2 route de Marennes,emilie.adamo@eadamo.notaires.fr,emilie.adamo@eadamo.notaires.fr,0430090120,0430090120,Bureau principal 2 route de Marennes 69360 COMMUNAY France,Auvergne-Rhône-Alpes,Rhône,Communay,https://www.notaires.fr/fr/office/adamo-emilie,notaires.fr,2026-06-19 13:22:50
"Office notarial AGI & ASSOCIES, SELAS à VILLEURBANNE (69100) | 180 cours Emile Zola",office69111.villeurbanne@notaires.fr,office69111.villeurbanne@notaires.fr,0472657515,0472657515,Bureau principal 180 cours Emile Zola 69100 VILLEURBANNE France,Auvergne-Rhône-Alpes,Rhône,Villeurbanne,https://www.notaires.fr/fr/office/agi-associes-selas,notaires.fr,2026-06-19 13:22:52
"Office notarial AINAY Notaires, SELARL à LYON (69002) | 18 rue Bourgelat",office.ainay@notaires.fr,office.ainay@notaires.fr,0478380410,0478380410,Bureau principal 18 rue Bourgelat 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/ainay-notaires-selarl,notaires.fr,2026-06-19 13:22:54
Office notarial ALEXANDRE Stéphane à LYON (69004) | 4 bis rue de Belfort,stephane.alexandre@notaires.fr,stephane.alexandre@notaires.fr,0478089786,0478089786,Bureau principal 4 bis rue de Belfort 69004 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/alexandre-stephane,notaires.fr,2026-06-19 13:22:56
"Office notarial ALLARD-LAURENT, Notaire, SELARL à associé unique à TARARE (69170) | 1 A avenue Edouard Herriot",vinciane.allard@notaires.fr,vinciane.allard@notaires.fr,0474632039,0474632039,Bureau principal 1 A avenue Edouard Herriot 69170 TARARE France,Auvergne-Rhône-Alpes,Rhône,Tarare,https://www.notaires.fr/fr/office/allard-laurent-notaire-selarl-associe-unique,notaires.fr,2026-06-19 13:22:58
"Office notarial AMSELLAM-ZAOUI, notaire associé, SELARL à JONAGE (69330) | 85 boulevard Pradel",martine.amsellam-zaoui@notaires.fr,martine.amsellam-zaoui@notaires.fr,0437440123,0437440123,Bureau principal 85 boulevard Pradel 69330 JONAGE France,Auvergne-Rhône-Alpes,Rhône,Jonage,https://www.notaires.fr/fr/office/amsellam-zaoui-notaire-associe-selarl,notaires.fr,2026-06-19 13:23:00
"Office notarial ANDENOT, SELARL à BEAUVALLON - ST ANDEOL LE CHATEAU (69700) | 61 rue des Pinaises",scp.watteau-didier@andenot.notaires.fr,scp.watteau-didier@andenot.notaires.fr,0478730130,0478730130,Bureau principal 61 rue des Pinaises 69700 BEAUVALLON - ST ANDEOL LE CHATEAU France,Auvergne-Rhône-Alpes,Rhône,Beauvallon - St Andeol Le Chateau,https://www.notaires.fr/fr/office/andenot-selarl,notaires.fr,2026-06-19 13:23:02
Office notarial ANGLADE et associés à NEUVILLE-SUR-SAÔNE (69250) | 2 bis rue Jacques,notaires.neuville@onvs.notaires.fr,notaires.neuville@onvs.notaires.fr,0478913016,0478913016,Bureau principal 2 bis rue Jacques 69250 NEUVILLE-SUR-SAÔNE France,Auvergne-Rhône-Alpes,Rhône,Neuville-Sur-Saône,https://www.notaires.fr/fr/office/anglade-et-associes,notaires.fr,2026-06-19 13:23:04
Office notarial ARAKELIAN Hovhannès à LYON (69007) | 289 rue Garibaldi,hovhannes.arakelian@notaires.fr,hovhannes.arakelian@notaires.fr,0481132155,0481132155,Bureau principal 289 rue Garibaldi 69007 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/arakelian-hovhannes,notaires.fr,2026-06-19 13:23:07
Office notarial ARCHERS NOTAIRES à LYON (69002) | 10 rue des Archers,archers.69026@notaires.fr,archers.69026@notaires.fr,0472778977,0472778977,Bureau principal 10 rue des Archers 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/archers-notaires,notaires.fr,2026-06-19 13:23:10
"Office notarial ASTERIA, SELARL à TASSIN-LA-DEMI-LUNE (69160) | 91 bis avenue de la République",office@asteria.notaires.fr,office@asteria.notaires.fr,0427830600,0427830600,Bureau principal 91 bis avenue de la République 69160 TASSIN-LA-DEMI-LUNE France,Auvergne-Rhône-Alpes,Rhône,Tassin-La-Demi-Lune,https://www.notaires.fr/fr/office/asteria-selarl,notaires.fr,2026-06-19 13:23:12
Office notarial AUBERTIN Claudine à LYON (69002) | 2 rue Charles Baudelaire,aubertin-darse-confluence@notaires.fr,aubertin-darse-confluence@notaires.fr,0412042658,0412042658,Bureau principal 2 rue Charles Baudelaire 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/aubertin-claudine,notaires.fr,2026-06-19 13:23:14
